Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2004","2004","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2005","2005","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2006","2006","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2007","2007","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2008","2008","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2009","2009","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2010","2010","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2011","2011","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2012","2012","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2013","2013","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2014","2014","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2015","2015","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2016","2016","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2017","2017","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2018","2018","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2019","2019","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2020","2020","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2000","2000","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2001","2001","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2002","2002","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2003","2003","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2004","2004","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2005","2005","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2006","2006","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2007","2007","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2008","2008","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2009","2009","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2010","2010","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2011","2011","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2012","2012","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2013","2013","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2014","2014","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2015","2015","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2016","2016","%","99","X","Figure from international organizations",""
